(-0.3553295000, 1.1700260000, 0.8932447000),(-0.0314403700, -0.1057506000, 0.0126302700, 0.9938153000),2/19/2021 11:00:49 AM
(-0.3594868000, 1.1732820000, 0.9119867000),(-0.0270956900, -0.1284565000, 0.0068329940, 0.9913214000),2/19/2021 11:00:49 AM
(-0.3646496000, 1.1772220000, 0.9289964000),(-0.0273990500, -0.1477787000, 0.0099641090, 0.9885907000),2/19/2021 11:00:49 AM
(-0.3695053000, 1.1835300000, 0.9452748000),(-0.0298624300, -0.1651003000, 0.0140935700, 0.9857239000),2/19/2021 11:00:49 AM
(-0.3769435000, 1.1937580000, 0.9661673000),(-0.0297666900, -0.1874397000, 0.0206555400, 0.9816077000),2/19/2021 11:00:49 AM
(-0.3823763000, 1.2012960000, 0.9783742000),(-0.0236018100, -0.2069843000, 0.0291531800, 0.9776250000),2/19/2021 11:00:49 AM
(-0.3881851000, 1.2111030000, 0.9910614000),(-0.0186181500, -0.2247167000, 0.0268095300, 0.9738773000),2/19/2021 11:00:49 AM
(-0.3936054000, 1.2200170000, 1.0056060000),(-0.0140272300, -0.2479395000, 0.0414328100, 0.9677874000),2/19/2021 11:00:49 AM
(-0.4016026000, 1.2308670000, 1.0235530000),(0.0109386800, -0.2771053000, 0.0426479700, 0.9598303000),2/19/2021 11:00:49 AM
(-0.4084577000, 1.2445560000, 1.0337930000),(0.0284429700, -0.2926278000, 0.0377274500, 0.9550585000),2/19/2021 11:00:49 AM
(-0.4148489000, 1.2660050000, 1.0385470000),(0.0304579900, -0.3030689000, 0.0424206800, 0.9515367000),2/19/2021 11:00:49 AM
(-0.4238036000, 1.2966740000, 1.0417670000),(0.0063263140, -0.3045642000, 0.0320560300, 0.9519312000),2/19/2021 11:00:49 AM
(-0.4369774000, 1.3306960000, 1.0439600000),(-0.0237216200, -0.3248761000, 0.0389403800, 0.9446568000),2/19/2021 11:00:49 AM
(-0.4491668000, 1.3564030000, 1.0433490000),(-0.0285067700, -0.3532207000, 0.0484027800, 0.9338521000),2/19/2021 11:00:49 AM
(-0.4581477000, 1.3773670000, 1.0418710000),(-0.0262155900, -0.3793512000, 0.0548765300, 0.9232519000),2/19/2021 11:00:49 AM
(-0.4659423000, 1.3987350000, 1.0394570000),(-0.0220733600, -0.4021073000, 0.0542846100, 0.9137154000),2/19/2021 11:00:49 AM
(-0.4771176000, 1.4323830000, 1.0309020000),(-0.0177216900, -0.4344788000, 0.0477470900, 0.8992410000),2/19/2021 11:00:50 AM
(-0.4839204000, 1.4574790000, 1.0208600000),(-0.0178299500, -0.4584362000, 0.0444595700, 0.8874355000),2/19/2021 11:00:50 AM
(-0.4868016000, 1.4780490000, 1.0084060000),(-0.0170966300, -0.4826669000, 0.0453716200, 0.8744609000),2/19/2021 11:00:50 AM
(-0.4878362000, 1.5016060000, 0.9924368000),(-0.0200516700, -0.5128397000, 0.0423821100, 0.8572031000),2/19/2021 11:00:50 AM
(-0.4857460000, 1.5250450000, 0.9742948000),(-0.0086702270, -0.5457560000, 0.0410834400, 0.8368915000),2/19/2021 11:00:50 AM
(-0.4824690000, 1.5389700000, 0.9629995000),(-0.0017970160, -0.5682229000, 0.0397193400, 0.8219137000),2/19/2021 11:00:50 AM
(-0.4774163000, 1.5493490000, 0.9520988000),(0.0046291960, -0.5896555000, 0.0420355100, 0.8065470000),2/19/2021 11:00:50 AM
(-0.4687770000, 1.5566330000, 0.9396291000),(0.0155259800, -0.6130336000, 0.0428136800, 0.7887432000),2/19/2021 11:00:50 AM
(-0.4529117000, 1.5642820000, 0.9209139000),(0.0205143300, -0.6435094000, 0.0412831900, 0.7640489000),2/19/2021 11:00:50 AM
(-0.4374302000, 1.5696500000, 0.9068720000),(0.0289425000, -0.6648136000, 0.0430463900, 0.7452062000),2/19/2021 11:00:50 AM
(-0.4200634000, 1.5735440000, 0.8955931000),(0.0339150100, -0.6830926000, 0.0472661200, 0.7280112000),2/19/2021 11:00:50 AM
(-0.4009088000, 1.5751590000, 0.8858500000),(0.0377041300, -0.6988496000, 0.0575298200, 0.7119536000),2/19/2021 11:00:50 AM
(-0.3720237000, 1.5758060000, 0.8735263000),(0.0401236000, -0.7205954000, 0.0639095800, 0.6892372000),2/19/2021 11:00:50 AM
(-0.3401009000, 1.5770510000, 0.8612525000),(0.0423966100, -0.7421536000, 0.0733119300, 0.6648578000),2/19/2021 11:00:50 AM
(-0.3137630000, 1.5801720000, 0.8520334000),(0.0333028700, -0.7602019000, 0.0776586200, 0.6441686000),2/19/2021 11:00:50 AM
(-0.2834205000, 1.5827330000, 0.8432857000),(0.0366617400, -0.7767044000, 0.0866660300, 0.6227962000),2/19/2021 11:00:50 AM
(-0.2452287000, 1.5923700000, 0.8329995000),(0.0421641900, -0.7943968000, 0.0902818400, 0.5991704000),2/19/2021 11:00:50 AM
(-0.2176700000, 1.6014720000, 0.8251002000),(0.0397442100, -0.8035278000, 0.0821131900, 0.5882354000),2/19/2021 11:00:50 AM
(-0.1928757000, 1.6071850000, 0.8193228000),(0.0403812400, -0.8069986000, 0.0840495700, 0.5831453000),2/19/2021 11:00:50 AM
(-0.1690947000, 1.6127110000, 0.8133915000),(0.0385188100, -0.8098833000, 0.0825158100, 0.5794796000),2/19/2021 11:00:50 AM
(-0.1410062000, 1.6184520000, 0.8061917000),(0.0248194900, -0.8162073000, 0.0759908700, 0.5722018000),2/19/2021 11:00:50 AM
(-0.1206953000, 1.6235020000, 0.8007423000),(0.0177934300, -0.8227831000, 0.0756628900, 0.5630156000),2/19/2021 11:00:51 AM
(-0.1016921000, 1.6262490000, 0.7968637000),(0.0180872300, -0.8291602000, 0.0748228900, 0.5536856000),2/19/2021 11:00:51 AM
(-0.0807393500, 1.6293910000, 0.7940847000),(0.0194372300, -0.8343207000, 0.0755147600, 0.5457368000),2/19/2021 11:00:51 AM
(-0.0610561200, 1.6328820000, 0.7919070000),(0.0199776900, -0.8394026000, 0.0735816000, 0.5381356000),2/19/2021 11:00:51 AM
(-0.0463181000, 1.6346990000, 0.7916675000),(0.0187001800, -0.8429316000, 0.0710685800, 0.5329783000),2/19/2021 11:00:51 AM
(-0.0338443700, 1.6360580000, 0.7924749000),(0.0155993000, -0.8461002000, 0.0676435100, 0.5284842000),2/19/2021 11:00:51 AM
(-0.0214399200, 1.6371920000, 0.7949141000),(0.0090661480, -0.8514333000, 0.0639729400, 0.5204676000),2/19/2021 11:00:51 AM
(-0.0077753330, 1.6387460000, 0.7989480000),(0.0069885510, -0.8585115000, 0.0592800300, 0.5093084000),2/19/2021 11:00:51 AM
(0.0022635010, 1.6383460000, 0.8031974000),(-0.0107694700, 0.8649916000, -0.0599705200, -0.4980733000),2/19/2021 11:00:51 AM
(0.0118140400, 1.6363470000, 0.8082756000),(-0.0148983700, 0.8722349000, -0.0604469500, -0.4851089000),2/19/2021 11:00:51 AM
(0.0216862300, 1.6329060000, 0.8144929000),(-0.0218390600, 0.8792052000, -0.0638524100, -0.4716399000),2/19/2021 11:00:51 AM
(0.0331483000, 1.6302830000, 0.8235880000),(-0.0294456200, 0.8871060000, -0.0710188000, -0.4551178000),2/19/2021 11:00:51 AM
(0.0431538800, 1.6318450000, 0.8323110000),(-0.0363042100, 0.8947054000, -0.0722381800, -0.4392789000),2/19/2021 11:00:51 AM
(0.0506567700, 1.6337930000, 0.8399649000),(-0.0383158500, 0.9001167000, -0.0678257900, -0.4286273000),2/19/2021 11:00:51 AM
(0.0604205200, 1.6321810000, 0.8491422000),(-0.0365075600, 0.9056976000, -0.0679796200, -0.4168426000),2/19/2021 11:00:51 AM
(0.0704280100, 1.6281610000, 0.8546648000),(-0.0413153800, 0.9098642000, -0.0691745900, -0.4070075000),2/19/2021 11:00:51 AM
(0.0795052600, 1.6263100000, 0.8569815000),(-0.0355272000, 0.9154444000, -0.0628360400, -0.3959180000),2/19/2021 11:00:51 AM
(0.0906546700, 1.6256220000, 0.8569915000),(-0.0293458600, 0.9245005000, -0.0561030700, -0.3758859000),2/19/2021 11:00:51 AM
(0.1058234000, 1.6243470000, 0.8575768000),(-0.0339102600, 0.9339499000, -0.0590279900, -0.3508610000),2/19/2021 11:00:51 AM
(0.1186702000, 1.6260430000, 0.8581250000),(-0.0394635500, 0.9392444000, -0.0637716200, -0.3349563000),2/19/2021 11:00:51 AM
(0.1289847000, 1.6283230000, 0.8594733000),(-0.0461058200, 0.9403734000, -0.0667568100, -0.3303267000),2/19/2021 11:00:51 AM
(0.1392881000, 1.6304500000, 0.8608944000),(-0.0504948200, 0.9381468000, -0.0636278800, -0.3365743000),2/19/2021 11:00:52 AM
(0.1519038000, 1.6315640000, 0.8652350000),(-0.0544346100, 0.9277527000, -0.0558544700, -0.3649549000),2/19/2021 11:00:52 AM
(0.1621175000, 1.6311230000, 0.8698921000),(-0.0539491000, 0.9141853000, -0.0524918000, -0.3982453000),2/19/2021 11:00:52 AM
(0.1700326000, 1.6304790000, 0.8732726000),(-0.0514121600, 0.8987381000, -0.0508375900, -0.4324836000),2/19/2021 11:00:52 AM
(0.1806798000, 1.6301900000, 0.8759458000),(-0.0487340200, 0.8826420000, -0.0461810500, -0.4652263000),2/19/2021 11:00:52 AM
(0.1944995000, 1.6312660000, 0.8749285000),(-0.0432888400, 0.8690471000, -0.0422025100, -0.4910216000),2/19/2021 11:00:52 AM
(0.2086342000, 1.6323700000, 0.8706787000),(-0.0335230200, 0.8678254000, -0.0456002400, -0.4936354000),2/19/2021 11:00:52 AM
(0.2226616000, 1.6325750000, 0.8645762000),(-0.0379681400, 0.8705407000, -0.0480365000, -0.4882722000),2/19/2021 11:00:52 AM
(0.2359425000, 1.6331830000, 0.8580465000),(-0.0453764400, 0.8746215000, -0.0471809200, -0.4803667000),2/19/2021 11:00:52 AM
(0.2525907000, 1.6348390000, 0.8485895000),(-0.0491072900, 0.8800602000, -0.0380575300, -0.4707803000),2/19/2021 11:00:52 AM
(0.2645743000, 1.6352740000, 0.8419220000),(-0.0523495600, 0.8834572000, -0.0357246700, -0.4642054000),2/19/2021 11:00:52 AM
(0.2748006000, 1.6349480000, 0.8358839000),(-0.0523206200, 0.8858179000, -0.0369025300, -0.4595948000),2/19/2021 11:00:52 AM
(0.2844711000, 1.6337570000, 0.8297490000),(-0.0514334700, 0.8881229000, -0.0388236500, -0.4550660000),2/19/2021 11:00:52 AM
(0.2960431000, 1.6322760000, 0.8219253000),(-0.0554086100, 0.8893433000, -0.0396691000, -0.4521337000),2/19/2021 11:00:52 AM
(0.3049066000, 1.6313930000, 0.8152394000),(-0.0565676000, 0.8896424000, -0.0422628400, -0.4511657000),2/19/2021 11:00:52 AM
(0.3121146000, 1.6305660000, 0.8089836000),(-0.0579348200, 0.8904490000, -0.0468350100, -0.4489440000),2/19/2021 11:00:52 AM
(0.3203195000, 1.6295780000, 0.8010069000),(-0.0610737800, 0.8926635000, -0.0534802600, -0.4433530000),2/19/2021 11:00:52 AM
(0.3283549000, 1.6282800000, 0.7909558000),(-0.0658776500, 0.8965715000, -0.0610948100, -0.4336902000),2/19/2021 11:00:52 AM
(0.3339210000, 1.6267870000, 0.7830755000),(-0.0690351400, 0.9006444000, -0.0676490800, -0.4236713000),2/19/2021 11:00:52 AM
(0.3380526000, 1.6239530000, 0.7758434000),(-0.0758124900, 0.9040199000, -0.0750643600, -0.4139635000),2/19/2021 11:00:52 AM
(0.3417188000, 1.6193580000, 0.7694494000),(-0.0825995200, 0.9073548000, -0.0858427700, -0.4031323000),2/19/2021 11:00:52 AM
(0.3453516000, 1.6145260000, 0.7622819000),(-0.0837347600, 0.9111941000, -0.1022585000, -0.3902013000),2/19/2021 11:00:52 AM
(0.3471139000, 1.6124980000, 0.7587155000),(-0.0840914800, 0.9139078000, -0.1124130000, -0.3808734000),2/19/2021 11:00:53 AM
(0.3470324000, 1.6118860000, 0.7569227000),(-0.0831586000, 0.9169589000, -0.1184010000, -0.3718231000),2/19/2021 11:00:53 AM
(0.3454147000, 1.6124560000, 0.7553868000),(-0.0795526800, 0.9217171000, -0.1168510000, -0.3611853000),2/19/2021 11:00:53 AM
(0.3411843000, 1.6134790000, 0.7546819000),(-0.0751128500, 0.9282722000, -0.1113777000, -0.3467909000),2/19/2021 11:00:53 AM
(0.3356081000, 1.6145410000, 0.7546083000),(-0.0699370100, 0.9338146000, -0.1096510000, -0.3332804000),2/19/2021 11:00:53 AM
(0.3291196000, 1.6157410000, 0.7544312000),(-0.0679339800, 0.9387504000, -0.1090146000, -0.3197630000),2/19/2021 11:00:53 AM
(0.3223415000, 1.6159690000, 0.7545325000),(-0.0633744100, 0.9450604000, -0.1082315000, -0.3018782000),2/19/2021 11:00:53 AM
(0.3152486000, 1.6167790000, 0.7533051000),(-0.0612578800, 0.9560387000, -0.1063816000, -0.2663088000),2/19/2021 11:00:53 AM
(0.3096994000, 1.6191590000, 0.7515281000),(-0.0602508700, 0.9657586000, -0.1036403000, -0.2300848000),2/19/2021 11:00:53 AM
(0.3051805000, 1.6218640000, 0.7501370000),(-0.0594035800, 0.9744145000, -0.1004924000, -0.1920650000),2/19/2021 11:00:53 AM
(0.3009209000, 1.6231350000, 0.7497389000),(-0.0586107000, 0.9810896000, -0.0964726700, -0.1572294000),2/19/2021 11:00:53 AM
(0.2929878000, 1.6228190000, 0.7498366000),(-0.0570352500, 0.9858510000, -0.0919315600, -0.1280367000),2/19/2021 11:00:53 AM
(0.2851619000, 1.6218350000, 0.7502557000),(-0.0519758400, 0.9879567000, -0.0933456000, -0.1119231000),2/19/2021 11:00:53 AM
(0.2791303000, 1.6198950000, 0.7508348000),(-0.0473950300, 0.9891699000, -0.0977463300, -0.0987035300),2/19/2021 11:00:53 AM
(0.2728325000, 1.6183890000, 0.7513283000),(-0.0432663200, 0.9907360000, -0.1002223000, -0.0807816600),2/19/2021 11:00:53 AM
(0.2666002000, 1.6158500000, 0.7512166000),(-0.0405368200, 0.9923046000, -0.1012285000, -0.0586618000),2/19/2021 11:00:53 AM
(0.2613239000, 1.6138940000, 0.7514512000),(-0.0401884900, 0.9928208000, -0.1036024000, -0.0442522100),2/19/2021 11:00:53 AM
(0.2563920000, 1.6114480000, 0.7513657000),(-0.0392816900, 0.9927596000, -0.1078856000, -0.0352976100),2/19/2021 11:00:53 AM
(0.2515679000, 1.6088270000, 0.7520509000),(-0.0372267900, 0.9924751000, -0.1129191000, -0.0292692700),2/19/2021 11:00:53 AM
(0.2466298000, 1.6034340000, 0.7518578000),(-0.0363739800, 0.9912950000, -0.1241663000, -0.0243699300),2/19/2021 11:00:53 AM
(0.2435449000, 1.6002600000, 0.7521743000),(-0.0343339800, 0.9904201000, -0.1320560000, -0.0212246000),2/19/2021 11:00:53 AM
(0.2419802000, 1.5980920000, 0.7522529000),(-0.0330559100, 0.9896256000, -0.1385992000, -0.0184047200),2/19/2021 11:00:53 AM
(0.2410813000, 1.5970840000, 0.7526035000),(-0.0305859300, 0.9890590000, -0.1435143000, -0.0151843600),2/19/2021 11:00:53 AM
(0.2410496000, 1.5968020000, 0.7532367000),(-0.0271084600, 0.9890573000, -0.1446640000, -0.0101550300),2/19/2021 11:00:54 AM
(0.2419145000, 1.5961530000, 0.7540627000),(-0.0229106000, 0.9891805000, -0.1448260000, -0.0047405460),2/19/2021 11:00:54 AM
(0.2432921000, 1.5954610000, 0.7556335000),(-0.0204168800, 0.9889666000, -0.1467234000, 0.0006083060),2/19/2021 11:00:54 AM
(0.2450703000, 1.5955840000, 0.7565374000),(-0.0199295600, 0.9888800000, -0.1472073000, 0.0070069260),2/19/2021 11:00:54 AM
(0.2475949000, 1.5959120000, 0.7573788000),(-0.0215492400, 0.9889890000, -0.1458001000, 0.0133703300),2/19/2021 11:00:54 AM
(0.2497884000, 1.5957850000, 0.7584412000),(-0.0220881900, 0.9889532000, -0.1454936000, 0.0177625600),2/19/2021 11:00:54 AM
(0.2525603000, 1.5960280000, 0.7597413000),(-0.0231437700, 0.9888192000, -0.1455976000, 0.0224138100),2/19/2021 11:00:54 AM
(0.2554210000, 1.5965100000, 0.7605730000),(-0.0240861400, 0.9891481000, -0.1426590000, 0.0255786100),2/19/2021 11:00:54 AM
(0.2597665000, 1.5969560000, 0.7612103000),(-0.0228297700, 0.9897584000, -0.1377062000, 0.0299039700),2/19/2021 11:00:54 AM
(0.2630211000, 1.5966570000, 0.7617735000),(-0.0249333100, 0.9896885000, -0.1370588000, 0.0333139700),2/19/2021 11:00:54 AM
(0.2672357000, 1.5968060000, 0.7622096000),(-0.0264096900, 0.9894621000, -0.1361024000, 0.0417536000),2/19/2021 11:00:54 AM
(0.2734173000, 1.5971410000, 0.7623230000),(-0.0285973800, 0.9892252000, -0.1326238000, 0.0550143200),2/19/2021 11:00:54 AM
(0.2811398000, 1.5989960000, 0.7623929000),(-0.0311736600, 0.9889638000, -0.1233653000, 0.0758930000),2/19/2021 11:00:54 AM
(0.2878154000, 1.6012630000, 0.7624614000),(-0.0321150700, 0.9887933000, -0.1093769000, 0.0964007800),2/19/2021 11:00:54 AM
(0.2948190000, 1.6042360000, 0.7627519000),(-0.0336450200, 0.9872991000, -0.0968439700, 0.1213665000),2/19/2021 11:00:54 AM
(0.3033348000, 1.6080370000, 0.7636200000),(-0.0375565700, 0.9840452000, -0.0798187800, 0.1545108000),2/19/2021 11:00:54 AM
(0.3152660000, 1.6129290000, 0.7664769000),(-0.0469811800, 0.9752162000, -0.0573216500, 0.2084716000),2/19/2021 11:00:54 AM
(0.3246792000, 1.6163870000, 0.7694103000),(-0.0560432500, 0.9653763000, -0.0383534800, 0.2518664000),2/19/2021 11:00:54 AM
(0.3314608000, 1.6189190000, 0.7722205000),(-0.0612097600, 0.9561844000, -0.0254975400, 0.2851575000),2/19/2021 11:00:54 AM
(0.3379638000, 1.6201400000, 0.7752336000),(-0.0642358400, 0.9473931000, -0.0204603900, 0.3128922000),2/19/2021 11:00:54 AM
(0.3459805000, 1.6206750000, 0.7790629000),(-0.0608573200, 0.9368592000, -0.0144008700, 0.3440696000),2/19/2021 11:00:54 AM
(0.3514901000, 1.6206340000, 0.7808630000),(-0.0573784200, 0.9317165000, -0.0121591900, 0.3584193000),2/19/2021 11:00:54 AM
(0.3549117000, 1.6207910000, 0.7820739000),(-0.0544895400, 0.9293547000, -0.0108506100, 0.3649838000),2/19/2021 11:00:55 AM
(0.3576263000, 1.6201920000, 0.7822439000),(-0.0515175200, 0.9290169000, -0.0118766700, 0.3662410000),2/19/2021 11:00:55 AM
(0.3606525000, 1.6196810000, 0.7827550000),(-0.0466025800, 0.9290918000, -0.0134310700, 0.3666554000),2/19/2021 11:00:55 AM
(0.3631715000, 1.6194900000, 0.7816799000),(-0.0448953100, 0.9288381000, -0.0128135800, 0.3675323000),2/19/2021 11:00:55 AM
(0.3655366000, 1.6193510000, 0.7814074000),(-0.0462336300, 0.9279408000, -0.0138137600, 0.3695912000),2/19/2021 11:00:55 AM
(0.3680342000, 1.6197050000, 0.7802362000),(-0.0462978900, 0.9266549000, -0.0121489100, 0.3728532000),2/19/2021 11:00:55 AM
(0.3716667000, 1.6197790000, 0.7794992000),(-0.0449308500, 0.9242448000, -0.0123577300, 0.3789460000),2/19/2021 11:00:55 AM
(0.3752043000, 1.6194130000, 0.7798919000),(-0.0411170800, 0.9216834000, -0.0153233200, 0.3854533000),2/19/2021 11:00:55 AM
(0.3778067000, 1.6193430000, 0.7790901000),(-0.0365291300, 0.9193351000, -0.0154763000, 0.3914706000),2/19/2021 11:00:55 AM
(0.3808073000, 1.6189700000, 0.7796962000),(-0.0327848700, 0.9159431000, -0.0177379300, 0.3995732000),2/19/2021 11:00:55 AM
(0.3839754000, 1.6175410000, 0.7796966000),(-0.0294527600, 0.9122880000, -0.0207370900, 0.4079622000),2/19/2021 11:00:55 AM
(0.3861721000, 1.6176180000, 0.7798533000),(-0.0274186700, 0.9087949000, -0.0207814600, 0.4158222000),2/19/2021 11:00:55 AM
(0.3883554000, 1.6170260000, 0.7801047000),(-0.0274873400, 0.9055825000, -0.0214117800, 0.4227366000),2/19/2021 11:00:55 AM
(0.3890894000, 1.6185330000, 0.7807750000),(-0.0244340900, 0.9031616000, -0.0211890300, 0.4280808000),2/19/2021 11:00:55 AM
(0.3922443000, 1.6167890000, 0.7797936000),(-0.0197983000, 0.9002337000, -0.0213030700, 0.4344345000),2/19/2021 11:00:55 AM
(0.3945129000, 1.6162890000, 0.7809855000),(-0.0169090100, 0.8969218000, -0.0246648800, 0.4411770000),2/19/2021 11:00:55 AM
(0.3967906000, 1.6166470000, 0.7823468000),(-0.0145418500, 0.8936766000, -0.0265084200, 0.4476917000),2/19/2021 11:00:55 AM
(0.4004493000, 1.6170440000, 0.7838456000),(-0.0112297000, 0.8891313000, -0.0277607500, 0.4566714000),2/19/2021 11:00:55 AM
(0.4058010000, 1.6173770000, 0.7875694000),(-0.0044784970, 0.8782406000, -0.0303952700, 0.4772312000),2/19/2021 11:00:55 AM
(0.4105689000, 1.6171690000, 0.7919093000),(0.0015963690, 0.8670214000, -0.0345138900, 0.4970717000),2/19/2021 11:00:55 AM
(0.4141314000, 1.6167720000, 0.7951247000),(0.0037962650, 0.8586316000, -0.0388993500, 0.5111009000),2/19/2021 11:00:55 AM
(0.4174823000, 1.6157330000, 0.7962329000),(0.0026834900, 0.8531654000, -0.0432113200, 0.5198407000),2/19/2021 11:00:55 AM
(0.4203907000, 1.6170800000, 0.7981764000),(0.0036553500, 0.8520786000, -0.0440486800, 0.5215443000),2/19/2021 11:00:55 AM
(0.4227353000, 1.6165660000, 0.7981236000),(0.0066739130, 0.8540406000, -0.0448999400, 0.5182222000),2/19/2021 11:00:56 AM
(0.4252699000, 1.6169350000, 0.7992320000),(0.0083300780, 0.8549846000, -0.0434337000, 0.5167644000),2/19/2021 11:00:56 AM
(0.4284901000, 1.6156020000, 0.7982287000),(0.0124220600, 0.8537673000, -0.0422975500, 0.5187852000),2/19/2021 11:00:56 AM
(0.4308766000, 1.6156760000, 0.7998415000),(0.0136920900, 0.8527169000, -0.0439263600, 0.5203432000),2/19/2021 11:00:56 AM
(0.4331120000, 1.6155940000, 0.8011802000),(0.0141435300, 0.8511148000, -0.0476467100, 0.5226216000),2/19/2021 11:00:56 AM
(0.4346123000, 1.6157470000, 0.8024101000),(0.0152213400, 0.8496082000, -0.0489370100, 0.5249185000),2/19/2021 11:00:56 AM
(0.4366102000, 1.6155140000, 0.8039581000),(0.0177959600, 0.8473337000, -0.0491233500, 0.5284846000),2/19/2021 11:00:56 AM
(0.4375285000, 1.6162330000, 0.8042211000),(0.0190237700, 0.8464786000, -0.0471129800, 0.5299929000),2/19/2021 11:00:56 AM
(0.4382179000, 1.6170490000, 0.8037398000),(0.0166774100, 0.8469954000, -0.0474322800, 0.5292172000),2/19/2021 11:00:56 AM
(0.4392994000, 1.6174640000, 0.8022977000),(0.0122500000, 0.8492289000, -0.0473993000, 0.5257505000),2/19/2021 11:00:56 AM
(0.4394636000, 1.6177650000, 0.7993581000),(0.0109285900, 0.8513062000, -0.0469505900, 0.5224500000),2/19/2021 11:00:56 AM
(0.4395022000, 1.6167370000, 0.7957306000),(0.0099672230, 0.8535995000, -0.0469136300, 0.5187173000),2/19/2021 11:00:56 AM
(0.4393421000, 1.6164010000, 0.7946460000),(0.0098852460, 0.8543282000, -0.0480023400, 0.5174182000),2/19/2021 11:00:56 AM
(0.4397340000, 1.6162220000, 0.7919418000),(0.0080749550, 0.8545669000, -0.0496040800, 0.5169040000),2/19/2021 11:00:56 AM
(0.4388437000, 1.6170560000, 0.7892719000),(0.0051798250, 0.8539200000, -0.0510281400, 0.5178707000),2/19/2021 11:00:56 AM
(0.4393193000, 1.6161620000, 0.7874457000),(0.0050408740, 0.8535436000, -0.0523157700, 0.5183638000),2/19/2021 11:00:56 AM
(0.4393540000, 1.6159480000, 0.7862025000),(0.0038949420, 0.8535269000, -0.0503974100, 0.5185912000),2/19/2021 11:00:56 AM
(0.4393138000, 1.6156480000, 0.7834817000),(0.0031334110, 0.8542331000, -0.0503691600, 0.5174350000),2/19/2021 11:00:56 AM
(0.4392410000, 1.6156890000, 0.7800168000),(-0.0005167672, 0.8562278000, -0.0510166100, 0.5140731000),2/19/2021 11:00:56 AM
(0.4386055000, 1.6160990000, 0.7772987000),(-0.0012873880, 0.8577759000, -0.0519110800, 0.5113943000),2/19/2021 11:00:56 AM
(0.4379489000, 1.6157430000, 0.7751439000),(-0.0009506018, 0.8588991000, -0.0527256500, 0.5094226000),2/19/2021 11:00:56 AM
(0.4378466000, 1.6154260000, 0.7719132000),(0.0001343898, 0.8599318000, -0.0521869200, 0.5077341000),2/19/2021 11:00:57 AM
(0.4366199000, 1.6148980000, 0.7692128000),(0.0006349728, 0.8612403000, -0.0538872900, 0.5053325000),2/19/2021 11:00:57 AM
(0.4353564000, 1.6150020000, 0.7669080000),(0.0001884351, 0.8626500000, -0.0542855100, 0.5028799000),2/19/2021 11:00:57 AM
(0.4338082000, 1.6158620000, 0.7643478000),(-0.0004140454, 0.8642401000, -0.0539119400, 0.5001825000),2/19/2021 11:00:57 AM
(0.4329224000, 1.6144540000, 0.7604924000),(-0.0008428417, 0.8657170000, -0.0540866700, 0.4976022000),2/19/2021 11:00:57 AM
(0.4301560000, 1.6151090000, 0.7577989000),(-0.0017578830, 0.8671035000, -0.0544032200, 0.4951451000),2/19/2021 11:00:57 AM
(0.4291098000, 1.6137960000, 0.7548019000),(-0.0017410520, 0.8682148000, -0.0548798500, 0.4931411000),2/19/2021 11:00:57 AM
(0.4276362000, 1.6145170000, 0.7530979000),(-0.0026763840, 0.8691019000, -0.0551258100, 0.4915443000),2/19/2021 11:00:57 AM
(0.4255125000, 1.6145710000, 0.7502917000),(-0.0034409710, 0.8698420000, -0.0567003100, 0.4900492000),2/19/2021 11:00:57 AM
(0.4226370000, 1.6141100000, 0.7468687000),(-0.0048389760, 0.8713489000, -0.0577295000, 0.4872321000),2/19/2021 11:00:57 AM
(0.4211661000, 1.6130540000, 0.7444088000),(-0.0058986990, 0.8736548000, -0.0587069000, 0.4829555000),2/19/2021 11:00:57 AM
(0.4190591000, 1.6124450000, 0.7413278000),(-0.0060650860, 0.8768944000, -0.0590976600, 0.4769979000),2/19/2021 11:00:57 AM
(0.4170144000, 1.6108120000, 0.7386373000),(-0.0094415660, 0.8821143000, -0.0616921900, 0.4668825000),2/19/2021 11:00:57 AM
(0.4127074000, 1.6094450000, 0.7355443000),(-0.0110004700, 0.8921725000, -0.0624932800, 0.4472156000),2/19/2021 11:00:57 AM
(0.4079268000, 1.6137930000, 0.7296252000),(-0.0120748000, 0.9054725000, -0.0621224200, 0.4196599000),2/19/2021 11:00:57 AM
(0.4020962000, 1.6152150000, 0.7243058000),(-0.0115732500, 0.9228531000, -0.0580657500, 0.3805742000),2/19/2021 11:00:57 AM
(0.3952270000, 1.6157440000, 0.7177721000),(-0.0096645060, 0.9417930000, -0.0544236400, 0.3316183000),2/19/2021 11:00:57 AM
(0.3866429000, 1.6178550000, 0.7118469000),(-0.0061199970, 0.9637639000, -0.0332670800, 0.2646036000),2/19/2021 11:00:57 AM
(0.3815011000, 1.6239350000, 0.7079935000),(-0.0054628170, 0.9754181000, -0.0011349260, 0.2202917000),2/19/2021 11:00:57 AM
(0.3786942000, 1.6308650000, 0.7073764000),(-0.0055128980, 0.9806647000, 0.0348988400, 0.1924798000),2/19/2021 11:00:57 AM
(0.3769780000, 1.6357770000, 0.7092503000),(-0.0067826350, 0.9826462000, 0.0565405200, 0.1765323000),2/19/2021 11:00:57 AM
(0.3756145000, 1.6395440000, 0.7111229000),(-0.0096941400, 0.9852021000, 0.0722491000, 0.1551223000),2/19/2021 11:00:57 AM
